class,"(1, 1)","(1, 3)","(1, 5)","(1, 7)","(1, 9)","(3, 1)","(3, 3)","(3, 5)","(3, 7)","(3, 9)","(5, 1)","(5, 3)","(5, 5)","(5, 7)","(5, 9)","(7, 1)","(7, 3)","(7, 5)","(7, 7)","(7, 9)","(9, 1)","(9, 3)","(9, 5)","(9, 7)","(9, 9)"
n01531178_10630,2.42426300048828,1.51419448852539,0.767707824707031,1.32175922393799,2.0624942779541,0.980677604675293,0.355063438415527,0.212066650390625,1.00989532470703,1.74734210968018,0.734922409057617,0.147403717041016,0.043416976928711,0.27403450012207,1.07998371124268,1.27335739135742,0.438152313232422,0.191028594970703,0.315725326538086,1.36822700500488,2.18280410766602,1.1593189239502,0.794369697570801,1.04303359985352,1.99380302429199
n01531178_10633,0.063093185424805,0.04316520690918,0.08411979675293,0.32801628112793,0.617789268493652,0.02198600769043,0.015439987182617,0.014287948608399,0.113973617553711,0.433403968811035,0.015865325927734,0.009098052978516,0.042349815368652,0.093942642211914,0.468740463256836,0.006355285644531,0.009100914001465,0.026652336120606,0.183653831481934,0.60870361328125,0.019515991210938,0.007633209228516,0.027868270874024,0.080356597900391,0.210641860961914
n01531178_10634,1.54454040527344,1.36433792114258,1.35542106628418,3.29708671569824,5.05886745452881,0.688652038574219,1.59829139709473,2.54561138153076,1.47331428527832,3.50189971923828,0.878128051757813,1.31316375732422,5.76322793960571,1.56521701812744,1.36423206329346,0.61699390411377,1.61301326751709,3.0384635925293,0.382420539855957,1.67981052398682,0.684001922607422,0.382987022399902,0.276951789855957,0.717981338500977,3.37616729736328
n01531178_10679,0.012521743774414,0.005884170532227,0.017221450805664,0.079938888549805,0.174515724182129,0.00494384765625,0.004119873046875,0.007297515869141,0.047610282897949,0.073319435119629,0.009954452514648,0.00604248046875,0.001802444458008,0.012083053588867,0.148956298828125,0.011730194091797,0.000642776489258,0.000495910644531,0.004787445068359,0.062107086181641,0.00480842590332,0.00273323059082,0.002292633056641,0.009605407714844,0.020853042602539
n01531178_10690,0.04683780670166,0.147464752197266,0.082216262817383,0.165212631225586,0.213966369628906,0.021470069885254,0.462746620178223,0.253682136535645,0.003887176513672,0.009963989257813,0.016696929931641,0.161859512329102,0.10197639465332,0.086320877075195,0.001989364624023,0.02629280090332,0.013994216918945,0.006999969482422,0.003253936767578,0.002025604248047,0.032760620117188,0.010950088500977,0.005321502685547,0.004325866699219,0.01222038269043
n01531178_10738,0.909607887268066,1.47930526733398,1.14663219451904,2.12072563171387,3.7133207321167,0.489973068237305,0.381852149963379,0.520256996154785,0.594938278198242,2.77827739715576,0.493947982788086,0.594417572021484,0.500583648681641,1.05333805084229,0.828126907348633,0.761936187744141,0.132681846618652,0.225790977478027,0.327396392822266,0.511440277099609,0.894116401672363,0.21527099609375,0.250152587890625,0.321755409240723,0.359279632568359
n01531178_10742,3.31746006011963,3.36496448516846,3.54125308990479,4.85753726959229,4.11126661300659,0.738916397094727,0.702631950378418,0.920742988586426,5.10936450958252,3.82951545715332,0.377457618713379,0.329800605773926,0.560518264770508,1.21387100219727,2.81678295135498,0.289822578430176,0.079910278320313,0.347919464111328,0.829917907714844,3.35832071304321,0.494840621948242,0.229184150695801,0.491747856140137,1.65096950531006,4.51955413818359
n01531178_10755,8.96453857421875E-05,2.288818359375E-05,2.6702880859375E-05,1.1444091796875E-05,2.6702880859375E-05,7.82012939453125E-05,8.7738037109375E-05,6.4849853515625E-05,1.52587890625E-05,2.6702880859375E-05,0.000268936157227,5.14984130859375E-05,4.1961669921875E-05,1.33514404296875E-05,2.47955322265625E-05,0.001459121704102,0.000747680664063,0.000801086425781,0.001459121704102,0.016983032226563,0.017950057983399,0.089132308959961,0.740621566772461,0.441844940185547,0.10833740234375
n01531178_10798,0.045897483825684,0.024768829345703,0.017831802368164,0.076982498168945,0.167740821838379,0.058525085449219,0.05556583404541,0.046953201293945,0.048952102661133,0.10066032409668,0.055112838745117,0.085261344909668,0.212852478027344,0.289113998413086,0.049180030822754,0.077896118164063,0.071623802185059,0.050107002258301,0.047176361083984,0.047618865966797,0.131992340087891,0.075384140014649,0.054128646850586,0.036846160888672,0.044325828552246
n01531178_108,0.622378349304199,0.370630264282227,0.254688262939453,0.276994705200195,0.612750053405762,0.43700122833252,0.209095001220703,0.076557159423828,0.149116516113281,0.28466796875,1.30797863006592,0.180315017700195,0.091579437255859,0.091192245483399,0.174200057983398,0.474652290344238,0.323540687561035,0.042715072631836,0.055280685424805,0.216896057128906,0.175297737121582,0.063941955566406,0.075525283813477,0.21293830871582,0.350508689880371
n01531178_10828,2.23425388336182,3.74018287658691,3.1987247467041,2.04572486877441,2.69922924041748,1.3588342666626,1.1007833480835,0.695298194885254,1.62928295135498,1.73711013793945,1.00486850738525,0.224335670471191,0.847092628479004,1.45296478271484,2.4991397857666,1.82688999176025,0.878457069396973,1.48631286621094,2.42994976043701,1.3279972076416,3.24355792999268,2.45145225524902,1.68787288665771,1.23667812347412,2.52197074890137
n01531178_10838,0.471755027770996,0.251682281494141,0.572783470153809,1.55380153656006,3.33606815338135,0.884037017822266,0.141012191772461,0.221982002258301,0.573355674743652,2.84277153015137,0.581282615661621,0.183526992797852,0.607305526733398,0.95493221282959,2.3893575668335,1.00816249847412,0.72784423828125,2.56955337524414,3.25981998443604,2.9061222076416,3.30971193313599,2.42399215698242,2.96182250976562,2.68500804901123,3.37614870071411
n01531178_10849,0.015787124633789,0.005083084106445,0.006393432617188,0.022801399230957,0.178190231323242,0.005241394042969,0.005569458007813,0.024728775024414,0.061925888061524,0.172261238098145,0.022571563720703,0.010749816894531,0.019187927246094,0.029653549194336,0.189870834350586,0.026155471801758,0.035972595214844,0.023885726928711,0.114334106445313,0.150233268737793,0.050662994384766,0.066364288330078,0.090635299682617,0.190404891967773,0.218752861022949
n01531178_10855,0.048714637756348,0.062914848327637,0.040574073791504,0.030921936035156,0.033978462219238,0.038318634033203,0.029183387756348,0.032285690307617,0.017661094665527,0.012490272521973,0.038836479187012,0.009872436523438,0.021947860717774,0.021367073059082,0.012435913085938,0.036038398742676,0.025347709655762,0.011175155639649,0.007537841796875,0.009171485900879,0.013696670532227,0.019156455993652,0.027483940124512,0.012185096740723,0.021533966064453
n01531178_10860,2.47037410736084,0.262619972229004,0.148722648620606,0.200053215026855,1.00252628326416,0.410585403442383,0.074638366699219,0.098493576049805,0.165682792663574,0.357855796813965,0.225067138671875,0.128635406494141,0.106728553771973,0.135899543762207,0.391548156738281,0.170881271362305,0.139235496520996,0.040215492248535,0.069730758666992,0.21129035949707,0.664310455322266,0.210426330566406,0.264001846313477,0.416560173034668,0.487273216247559
n01531178_10874,0.027545928955078,0.004972457885742,0.024631500244141,0.05058479309082,0.062795639038086,0.013826370239258,0.002708435058594,0.021185874938965,0.00969123840332,0.020387649536133,0.019796371459961,0.014429092407227,0.018171310424805,0.014627456665039,0.018186569213867,0.034032821655274,0.073513031005859,0.063539505004883,0.10102653503418,0.039949417114258,0.045860290527344,0.018697738647461,0.057399749755859,0.287568092346191,0.177313804626465
n01531178_10882,0.000120162963867,0.000123977661133,9.1552734375E-05,9.34600830078125E-05,0.000137329101563,0.00025749206543,7.2479248046875E-05,1.9073486328125E-05,3.4332275390625E-05,0.000110626220703,6.4849853515625E-05,3.62396240234375E-05,3.4332275390625E-05,5.7220458984375E-05,0.000175476074219,0.000116348266602,7.62939453125E-06,2.86102294921875E-05,6.67572021484375E-05,0.000225067138672,0.000444412231445,0.000123977661133,0.0003662109375,0.000221252441406,0.000265121459961
n01531178_1090,1.13106155395508,0.976247787475586,1.30525398254395,3.4723596572876,6.20058727264404,0.67812442779541,0.499778747558594,1.10669040679932,2.00249290466309,4.90016031265259,2.3773193359375,1.16019630432129,1.27615451812744,2.25506782531738,4.55352449417114,2.16079902648926,1.67189311981201,3.80404138565063,3.03557872772217,4.85480165481567,1.65067005157471,1.76102828979492,1.23492431640625,3.67204666137695,5.3342661857605
n01531178_10905,0.14933967590332,0.015093803405762,0.017365455627441,0.048871040344238,0.102765083312988,0.074710845947266,0.001890182495117,0.000152587890625,0.000192642211914,0.00337028503418,0.04229736328125,0.00042724609375,0.000114440917969,7.62939453125E-05,0.000860214233398,0.029135704040527,0.004800796508789,0.000520706176758,0.000410079956055,0.000785827636719,0.199993133544922,0.022202491760254,0.005935668945313,0.002922058105469,0.003799438476563
n01531178_10919,4.00074195861816,4.25964736938477,3.13831424713135,1.76530456542969,2.16889190673828,4.78588485717773,3.61542415618896,1.56704807281494,0.980195045471191,1.34765815734863,4.11442756652832,2.09064292907715,1.03561401367188,0.879650115966797,1.45227813720703,4.49179267883301,1.91926765441895,0.902910232543945,0.975356101989746,1.35411548614502,3.74326229095459,3.14361095428467,1.48913764953613,1.86129665374756,3.26309871673584
n01531178_10920,0.003252029418945,0.001430511474609,0.002931594848633,0.025815963745117,0.076189041137695,0.000585556030273,0.000402450561523,0.000722885131836,0.004179000854492,0.029193878173828,0.000141143798828,0.000158309936523,0.000827789306641,0.012826919555664,0.041519165039063,0.000988006591797,0.001674652099609,0.006322860717773,0.034955978393555,0.116273880004883,0.003135681152344,0.008493423461914,0.020679473876953,0.062385559082031,0.165904998779297
n01531178_10923,2.41660404205322,0.573399543762207,0.06491756439209,0.354593276977539,4.2082781791687,0.801009178161621,0.02525520324707,0.00349235534668,0.081691741943359,2.85259246826172,0.868747711181641,0.048568725585938,0.011632919311524,0.13662052154541,2.32726097106934,0.36522388458252,0.0882568359375,0.050174713134766,0.490904808044434,2.70896530151367,1.73618030548096,0.169206619262695,0.675713539123535,2.62097454071045,6.38764095306397
n01531178_10937,0.184964179992676,0.058700561523438,0.082676887512207,0.081061363220215,0.251049041748047,0.021196365356445,0.006328582763672,0.003446578979492,0.011751174926758,0.048033714294434,0.002376556396484,0.000869750976563,0.000446319580078,0.001558303833008,0.01273250579834,0.001632690429688,0.00068473815918,0.000139236450195,0.00053596496582,0.006694793701172,0.001411437988281,0.000997543334961,0.000154495239258,0.000541687011719,0.005817413330078
n01531178_10962,0.847784042358398,0.06242561340332,0.122541427612305,0.79343318939209,3.3859281539917,0.039976119995117,0.010051727294922,0.003278732299805,0.014322280883789,1.7067699432373,0.026578903198242,0.471617698669434,0.015493392944336,0.008819580078125,0.994874000549316,0.072412490844727,0.261674880981445,0.020109176635742,0.027664184570313,2.50715446472168,0.357514381408691,0.147067070007324,0.08133602142334,0.73259162902832,4.57441854476929
n01531178_11006,3.39781904220581,3.58033418655395,4.00741577148438,4.12873792648315,3.98340272903442,2.92796277999878,2.54570579528809,3.19620704650879,3.92088603973389,3.45992660522461,0.895600318908691,1.84916687011719,3.11618232727051,5.16835308074951,3.24005031585693,1.77882957458496,2.15985202789307,3.86071109771729,5.12797927856445,3.12991094589233,2.59299755096436,3.14457511901855,3.66530132293701,4.49370193481445,4.63687372207642
n01531178_11023,1.0376615524292,0.760346412658691,0.143362045288086,0.215883255004883,0.136978149414063,1.98474311828613,1.44903087615967,0.227081298828125,1.25568962097168,1.77861213684082,1.67488479614258,0.953902244567871,1.35118961334229,2.16224956512451,0.89583683013916,1.25053310394287,1.30113124847412,1.68355846405029,1.59875869750977,1.38394737243652,1.05871200561523,0.942928314208984,1.1146821975708,0.876572608947754,1.54221057891846
n01531178_11071,0.001007080078125,0.000967025756836,0.000736236572266,0.00114631652832,0.006462097167969,0.001241683959961,0.001565933227539,0.000827789306641,0.000629425048828,0.004858016967773,0.002492904663086,0.001501083374023,0.000545501708984,0.000375747680664,0.001476287841797,0.001194000244141,0.00111198425293,0.001411437988281,0.002161026000977,0.007196426391602,0.00370979309082,0.002262115478516,0.006555557250977,0.018535614013672,0.073930740356445
n01531178_11081,2.63198280334473,0.512435913085938,1.93009185791016,2.89732313156128,3.42145109176636,0.915984153747559,1.1095666885376,1.46421337127686,2.31081962585449,3.39496755599976,2.55434465408325,1.26120471954346,2.58026695251465,2.10563468933105,3.56003332138062,3.55504989624023,3.6531777381897,3.01732921600342,3.54348659515381,4.06890439987183,4.58981037139893,4.37842226028442,4.54081010818481,4.55899715423584,4.67766523361206
n01531178_11124,0.002485275268555,0.000524520874023,0.000556945800781,0.004547119140625,0.014068603515625,0.000532150268555,0.000814437866211,0.000823974609375,0.000848770141602,0.008296966552734,0.000286102294922,0.001457214355469,0.000473022460938,0.001197814941406,0.004009246826172,0.000308990478516,0.001047134399414,0.000282287597656,0.00025749206543,0.002700805664063,0.000698089599609,0.000415802001953,0.000551223754883,0.001169204711914,0.020868301391602
n01531178_11160,2.64239120483398,1.56103229522705,1.69790744781494,2.93484306335449,2.9864330291748,0.794926643371582,0.697911262512207,0.571036338806152,1.88641548156738,2.65549087524414,0.236632347106934,0.189424514770508,0.254965782165527,0.580063819885254,2.0759449005127,0.175608634948731,0.087159156799316,0.230654716491699,0.676058769226074,1.83474826812744,0.644743919372559,0.136729240417481,0.288323402404785,0.684812545776367,1.66669940948486
n01531178_11168,0.077327728271484,0.061391830444336,0.08084774017334,0.496991157531738,0.783124923706055,0.044826507568359,0.049270629882813,0.043663024902344,0.634664535522461,0.826484680175781,0.209287643432617,0.150830268859863,0.277177810668945,0.316084861755371,0.935707092285156,0.716906547546387,0.527567863464356,0.64958667755127,0.917434692382812,1.32036304473877,1.42508125305176,1.3567943572998,1.57753562927246,1.47221374511719,2.05004978179932
n01531178_11181,1.69444847106934,1.35385990142822,1.01493644714355,1.09940719604492,1.60912322998047,0.624984741210938,0.425609588623047,0.374366760253906,0.896968841552734,1.29856300354004,0.704509735107422,0.068514823913574,0.144099235534668,0.236105918884277,1.33339786529541,0.779714584350586,0.123713493347168,0.271507263183594,0.245923042297363,1.15118885040283,1.24343872070313,0.621087074279785,0.639188766479492,1.14976596832275,1.22160148620605
n01531178_11260,0.08409595489502,0.028495788574219,0.044055938720703,0.676384925842285,3.07740449905395,0.023423194885254,0.005947113037109,0.00212287902832,0.302556991577148,1.89072132110596,0.025284767150879,0.009555816650391,0.004947662353516,0.101230621337891,1.59144115447998,0.099086761474609,0.023293495178223,0.012180328369141,0.377984046936035,2.71347999572754,1.58311557769775,1.01382446289063,1.40519523620605,2.16102981567383,3.61580944061279
n01531178_11270,0.003973007202148,0.003074645996094,0.002206802368164,0.004072189331055,0.02197265625,0.002740859985352,0.0081787109375,0.00787353515625,0.026268005371094,0.021631240844727,0.002927780151367,0.007640838623047,0.006515502929688,0.024435043334961,0.01164436340332,0.000654220581055,0.000532150268555,0.0028076171875,0.002347946166992,0.012582778930664,0.001653671264648,0.001142501831055,0.001855850219727,0.006160736083984,0.025684356689453
n01531178_11290,0.504232406616211,0.126577377319336,0.03538703918457,0.023073196411133,0.144431114196777,0.252910614013672,0.070629119873047,0.019641876220703,0.012706756591797,0.015554428100586,0.083749771118164,0.020084381103516,0.010562896728516,0.006183624267578,0.025642395019531,0.094429969787598,0.024623870849609,0.015764236450195,0.021720886230469,0.031198501586914,0.222400665283203,0.046432495117188,0.073329925537109,0.087257385253906,0.106246948242188
n01531178_11311,0.63646411895752,1.40611934661865,1.58337688446045,1.8781042098999,3.37036561965942,0.295804023742676,0.698921203613281,0.994598388671875,1.87691402435303,2.64855051040649,0.040282249450684,0.589760780334473,0.597239494323731,0.749573707580566,1.94634246826172,0.069143295288086,0.252820014953613,0.145416259765625,0.513851165771484,2.09953880310059,0.394533157348633,0.221613883972168,0.389909744262695,1.46442604064941,2.40414619445801
n01531178_11317,0.280338287353516,0.069025993347168,0.017436981201172,0.012325286865234,0.035627365112305,0.233464241027832,0.064240455627441,0.024576187133789,0.002420425415039,0.006534576416016,0.277050018310547,0.048073768615723,0.007965087890625,0.000339508056641,0.001886367797852,0.350099563598633,0.329614639282227,0.006341934204102,0.007755279541016,0.046102523803711,0.532529830932617,0.550368309020996,0.409784317016602,0.379412651062012,0.360937118530273
n01531178_11325,0.131526947021484,0.023275375366211,0.011325836181641,0.019515991210938,0.030961990356445,0.007600784301758,0.001010894775391,0.00047492980957,0.004581451416016,0.01045036315918,0.000452041625977,0.000385284423828,0.0001220703125,0.000343322753906,0.007637023925781,0.000429153442383,0.001462936401367,0.000663757324219,0.003774642944336,0.124445915222168,0.001167297363281,0.003696441650391,0.000581741333008,0.009115219116211,0.375741958618164
n01531178_11345,0.11153507232666,0.013227462768555,0.009012222290039,0.027519226074219,0.072969436645508,0.013225555419922,0.00212287902832,0.008489608764648,0.00541877746582,0.025348663330078,0.002765655517578,0.008277893066406,0.002340316772461,0.008743286132813,0.012966156005859,0.003583908081055,0.00654411315918,0.001859664916992,0.007312774658203,0.047999382019043,0.050699234008789,0.015460968017578,0.002986907958984,0.030277252197266,0.177250862121582
n01531178_1140,1.42553806304932,0.163153648376465,0.012138366699219,0.016366004943848,0.041156768798828,1.03703022003174,0.10764217376709,0.008600234985352,0.013058662414551,0.017953872680664,0.323533058166504,0.08757495880127,0.024261474609375,0.050679206848145,0.009754180908203,0.651250839233398,0.145060539245606,0.046267509460449,0.037500381469727,0.030268669128418,1.86707019805908,1.20459461212158,0.185402870178223,0.071749687194824,0.188556671142578
n01531178_11416,0.00385856628418,0.000934600830078,0.000431060791016,0.001054763793945,0.003969192504883,0.001640319824219,0.000507354736328,0.000520706176758,0.000720977783203,0.000471115112305,0.000953674316406,0.000551223754883,0.00096321105957,0.000665664672852,0.000539779663086,0.001487731933594,0.000425338745117,0.000875473022461,0.000644683837891,0.000921249389648,0.017147064208984,0.001140594482422,0.000375747680664,0.00030517578125,0.000961303710938
n01531178_11423,0.000974655151367,0.001375198364258,0.002571105957031,0.003637313842773,0.015155792236328,0.003625869750977,0.004926681518555,0.003463745117188,0.005008697509766,0.007278442382813,0.004291534423828,0.002933502197266,0.000612258911133,0.001810073852539,0.005224227905273,0.001684188842773,0.00147819519043,0.000419616699219,0.00068473815918,0.004161834716797,0.001327514648438,0.001047134399414,0.000787734985352,0.001575469970703,0.027927398681641
n01531178_11451,2.36098957061768,0.775464057922363,0.360250473022461,0.544879913330078,1.75902557373047,0.235128402709961,0.010593414306641,0.007509231567383,0.095876693725586,0.484601020812988,0.018093109130859,0.002405166625977,0.001499176025391,0.051664352416992,0.369021415710449,0.021272659301758,0.004343032836914,0.002374649047852,0.174276351928711,0.984990119934082,1.01255989074707,0.094143867492676,0.038572311401367,0.581717491149902,2.26715278625488
n01531178_11521,0.000532150268555,0.000459671020508,0.00042724609375,0.000356674194336,0.000253677368164,0.000532150268555,0.000452041625977,0.000268936157227,0.000350952148438,0.000268936157227,0.00042724609375,0.000265121459961,0.000141143798828,0.000326156616211,0.000333786010742,0.000383377075195,0.000200271606445,9.1552734375E-05,0.000339508056641,0.0001220703125,0.000261306762695,0.000299453735352,0.000131607055664,0.000116348266602,0.00013542175293
n01531178_11524,4.6351170539856,1.43646240234375,0.915987014770508,0.588501930236816,3.47401666641235,3.71776866912842,0.645330429077148,0.110905647277832,0.456336975097656,1.85583305358887,4.88792514801025,0.530227661132813,0.012270927429199,0.247655868530273,2.26632404327393,5.59247207641602,2.61537504196167,0.540510177612305,2.13391542434692,6.40719509124756,7.02383899688721,7.12945413589478,7.01453828811646,7.70706510543823,10.1007022857666
